recording_id,audio_path,folder_name,original_label_id,duration_total_sec,label_id,split,cached_audio_path,duration_sec,preprocessed,audio_path_original
Collared Brushturkey_sound/Collared Brushturkey9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Collared Brushturkey_sound\Collared Brushturkey9.wav,Collared Brushturkey_sound,27,43.52,25,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Collared Brushturkey_sound\Collared Brushturkey9.wav,43.52,True,D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey9.mp3
Colombian Chachalaca_sound/Colombian Chachalaca10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca10.wav,Colombian Chachalaca_sound,28,19.728,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca10.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca10.mp3
Colombian Chachalaca_sound/Colombian Chachalaca11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca11.wav,Colombian Chachalaca_sound,28,19.728,26,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca11.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca11.mp3
Colombian Chachalaca_sound/Colombian Chachalaca12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca12.wav,Colombian Chachalaca_sound,28,19.728,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca12.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca12.mp3
Colombian Chachalaca_sound/Colombian Chachalaca13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca13.wav,Colombian Chachalaca_sound,28,19.728,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca13.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca13.mp3
Colombian Chachalaca_sound/Colombian Chachalaca14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca14.wav,Colombian Chachalaca_sound,28,35.0716875,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca14.wav,35.0716875,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca14.mp3
Colombian Chachalaca_sound/Colombian Chachalaca15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca15.wav,Colombian Chachalaca_sound,28,20.48,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca15.wav,20.48,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca15.mp3
Colombian Chachalaca_sound/Colombian Chachalaca16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca16.wav,Colombian Chachalaca_sound,28,109.25225,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca16.wav,109.25225,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca16.mp3
Colombian Chachalaca_sound/Colombian Chachalaca17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca17.wav,Colombian Chachalaca_sound,28,109.25225,26,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca17.wav,109.25225,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca17.mp3
Colombian Chachalaca_sound/Colombian Chachalaca18,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca18.wav,Colombian Chachalaca_sound,28,109.25225,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca18.wav,109.25225,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca18.mp3
Colombian Chachalaca_sound/Colombian Chachalaca19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca19.wav,Colombian Chachalaca_sound,28,109.25225,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca19.wav,109.25225,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca19.mp3
Colombian Chachalaca_sound/Colombian Chachalaca2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca2.wav,Colombian Chachalaca_sound,28,18.112,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca2.wav,18.112,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca2.mp3
Colombian Chachalaca_sound/Colombian Chachalaca20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca20.wav,Colombian Chachalaca_sound,28,109.25225,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca20.wav,109.25225,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca20.mp3
Colombian Chachalaca_sound/Colombian Chachalaca21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca21.wav,Colombian Chachalaca_sound,28,10.4,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca21.wav,10.4,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca21.mp3
Colombian Chachalaca_sound/Colombian Chachalaca22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca22.wav,Colombian Chachalaca_sound,28,10.768,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca22.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca22.mp3
Colombian Chachalaca_sound/Colombian Chachalaca23,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca23.wav,Colombian Chachalaca_sound,28,10.768,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca23.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca23.mp3
Colombian Chachalaca_sound/Colombian Chachalaca24,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca24.wav,Colombian Chachalaca_sound,28,10.768,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca24.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca24.mp3
Colombian Chachalaca_sound/Colombian Chachalaca25,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca25.wav,Colombian Chachalaca_sound,28,10.768,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca25.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca25.mp3
Colombian Chachalaca_sound/Colombian Chachalaca26,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca26.wav,Colombian Chachalaca_sound,28,10.768,26,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca26.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca26.mp3
Colombian Chachalaca_sound/Colombian Chachalaca27,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca27.wav,Colombian Chachalaca_sound,28,10.768,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca27.wav,10.768,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca27.mp3
Colombian Chachalaca_sound/Colombian Chachalaca28,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca28.wav,Colombian Chachalaca_sound,28,15.872,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca28.wav,15.872,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca28.mp3
Colombian Chachalaca_sound/Colombian Chachalaca29,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca29.wav,Colombian Chachalaca_sound,28,13.264,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca29.wav,13.264,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca29.mp3
Colombian Chachalaca_sound/Colombian Chachalaca3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca3.wav,Colombian Chachalaca_sound,28,18.112,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca3.wav,18.112,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca3.mp3
Colombian Chachalaca_sound/Colombian Chachalaca30,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca30.wav,Colombian Chachalaca_sound,28,16.016,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca30.wav,16.016,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca30.mp3
Colombian Chachalaca_sound/Colombian Chachalaca31,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca31.wav,Colombian Chachalaca_sound,28,16.016,26,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca31.wav,16.016,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca31.mp3
Colombian Chachalaca_sound/Colombian Chachalaca4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca4.wav,Colombian Chachalaca_sound,28,12.896,26,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca4.wav,12.896,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca4.mp3
Colombian Chachalaca_sound/Colombian Chachalaca5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca5.wav,Colombian Chachalaca_sound,28,12.896,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca5.wav,12.896,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca5.mp3
Colombian Chachalaca_sound/Colombian Chachalaca6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca6.wav,Colombian Chachalaca_sound,28,19.728,26,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca6.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca6.mp3
Colombian Chachalaca_sound/Colombian Chachalaca7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca7.wav,Colombian Chachalaca_sound,28,19.728,26,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca7.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca7.mp3
Colombian Chachalaca_sound/Colombian Chachalaca8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca8.wav,Colombian Chachalaca_sound,28,19.728,26,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca8.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca8.mp3
Colombian Chachalaca_sound/Colombian Chachalaca9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca9.wav,Colombian Chachalaca_sound,28,19.728,26,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Colombian Chachalaca_sound\Colombian Chachalaca9.wav,19.728,True,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca9.mp3
Common Ostrich_sound/Common Ostrich2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich2.wav,Common Ostrich_sound,29,29.12,27,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich2.wav,29.12,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich2.mp3
Common Ostrich_sound/Common Ostrich3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich3.wav,Common Ostrich_sound,29,26.736,27,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich3.wav,26.736,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich3.mp3
Common Ostrich_sound/Common Ostrich5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich5.wav,Common Ostrich_sound,29,11.63725,27,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich5.wav,11.63725,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich5.mp3
Common Ostrich_sound/Common Ostrich6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich6.wav,Common Ostrich_sound,29,76.688,27,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich6.wav,76.688,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich6.mp3
Common Ostrich_sound/Common Ostrich7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich7.wav,Common Ostrich_sound,29,11.65,27,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich7.wav,11.65,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich7.mp3
Common Ostrich_sound/Common Ostrich8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich8.wav,Common Ostrich_sound,29,9.448,27,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Common Ostrich_sound\Common Ostrich8.wav,9.448,True,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich8.mp3
Crested Guan_sound/Crested Guan10,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan10.wav,Crested Guan_sound,30,70.8573125,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan10.wav,70.8573125,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan10.mp3
Crested Guan_sound/Crested Guan11,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan11.wav,Crested Guan_sound,30,70.8573125,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan11.wav,70.8573125,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan11.mp3
Crested Guan_sound/Crested Guan12,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan12.wav,Crested Guan_sound,30,60.576,28,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan12.wav,60.576,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan12.mp3
Crested Guan_sound/Crested Guan13,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan13.wav,Crested Guan_sound,30,180.928,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan13.wav,180.928,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan13.mp3
Crested Guan_sound/Crested Guan14,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan14.wav,Crested Guan_sound,30,28.672,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan14.wav,28.672,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan14.mp3
Crested Guan_sound/Crested Guan15,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan15.wav,Crested Guan_sound,30,28.848,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan15.wav,28.848,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan15.mp3
Crested Guan_sound/Crested Guan16,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan16.wav,Crested Guan_sound,30,28.848,28,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan16.wav,28.848,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan16.mp3
Crested Guan_sound/Crested Guan17,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan17.wav,Crested Guan_sound,30,51.728,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan17.wav,51.728,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan17.mp3
Crested Guan_sound/Crested Guan18,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan18.wav,Crested Guan_sound,30,27.232,28,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan18.wav,27.232,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan18.mp3
Crested Guan_sound/Crested Guan19,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan19.wav,Crested Guan_sound,30,31.6,28,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan19.wav,31.6,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan19.mp3
Crested Guan_sound/Crested Guan2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan2.wav,Crested Guan_sound,30,15.84,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan2.wav,15.84,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan2.mp3
Crested Guan_sound/Crested Guan20,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan20.wav,Crested Guan_sound,30,32.496,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan20.wav,32.496,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan20.mp3
Crested Guan_sound/Crested Guan21,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan21.wav,Crested Guan_sound,30,12.464,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan21.wav,12.464,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan21.mp3
Crested Guan_sound/Crested Guan22,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan22.wav,Crested Guan_sound,30,37.024,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan22.wav,37.024,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan22.mp3
Crested Guan_sound/Crested Guan23,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan23.wav,Crested Guan_sound,30,38.8,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan23.wav,38.8,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan23.mp3
Crested Guan_sound/Crested Guan24,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan24.wav,Crested Guan_sound,30,38.8,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan24.wav,38.8,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan24.mp3
Crested Guan_sound/Crested Guan25,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan25.wav,Crested Guan_sound,30,38.8,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan25.wav,38.8,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan25.mp3
Crested Guan_sound/Crested Guan26,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan26.wav,Crested Guan_sound,30,34.08,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan26.wav,34.08,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan26.mp3
Crested Guan_sound/Crested Guan27,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan27.wav,Crested Guan_sound,30,11.28,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan27.wav,11.28,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan27.mp3
Crested Guan_sound/Crested Guan28,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan28.wav,Crested Guan_sound,30,7.344,28,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan28.wav,7.344,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan28.mp3
Crested Guan_sound/Crested Guan29,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan29.wav,Crested Guan_sound,30,75.84,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan29.wav,75.84,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan29.mp3
Crested Guan_sound/Crested Guan3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan3.wav,Crested Guan_sound,30,15.84,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan3.wav,15.84,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan3.mp3
Crested Guan_sound/Crested Guan30,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan30.wav,Crested Guan_sound,30,35.104,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan30.wav,35.104,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan30.mp3
Crested Guan_sound/Crested Guan31,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan31.wav,Crested Guan_sound,30,20.768,28,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan31.wav,20.768,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan31.mp3
Crested Guan_sound/Crested Guan4,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan4.wav,Crested Guan_sound,30,15.84,28,test,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan4.wav,15.84,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan4.mp3
Crested Guan_sound/Crested Guan5,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan5.wav,Crested Guan_sound,30,15.84,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan5.wav,15.84,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan5.mp3
Crested Guan_sound/Crested Guan6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan6.wav,Crested Guan_sound,30,136.511,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan6.wav,136.511,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan6.mp3
Crested Guan_sound/Crested Guan7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan7.wav,Crested Guan_sound,30,70.8573125,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan7.wav,70.8573125,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan7.mp3
Crested Guan_sound/Crested Guan8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan8.wav,Crested Guan_sound,30,70.8573125,28,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan8.wav,70.8573125,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan8.mp3
Crested Guan_sound/Crested Guan9,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan9.wav,Crested Guan_sound,30,70.8573125,28,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Crested Guan_sound\Crested Guan9.wav,70.8573125,True,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan9.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou2,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Curve-billed Tinamou_sound\Curve-billed Tinamou2.wav,Curve-billed Tinamou_sound,31,8.40803125,29,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Curve-billed Tinamou_sound\Curve-billed Tinamou2.wav,8.40803125,True,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou2.mp3
