recording_id,audio_path,folder_name,original_label_id,duration_total_sec,label_id,split,cached_audio_path,duration_sec,preprocessed,audio_path_original,clip_id,start_sec
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0009,45.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0010,50.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0011,55.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0012,60.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0013,65.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0014,70.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0015,75.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0016,80.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0017,85.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0018,90.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0019,95.0
Brazilian Tinamou_sound/Brazilian Tinamou6,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,Brazilian Tinamou_sound,15,105.35903125,14,val,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou6.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou6.mp3,Brazilian Tinamou_sound/Brazilian Tinamou6__0020,100.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0000,0.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0001,5.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0002,10.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0003,15.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0004,20.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0005,25.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0006,30.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0007,35.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0008,40.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0009,45.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0010,50.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0011,55.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0012,60.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0013,65.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0014,70.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0015,75.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0016,80.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0017,85.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0018,90.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0019,95.0
Brazilian Tinamou_sound/Brazilian Tinamou7,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou7.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou7.mp3,Brazilian Tinamou_sound/Brazilian Tinamou7__0020,100.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0000,0.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0001,5.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0002,10.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0003,15.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0004,20.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0005,25.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0006,30.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0007,35.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0008,40.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0009,45.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0010,50.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0011,55.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0012,60.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0013,65.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0014,70.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0015,75.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0016,80.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0017,85.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0018,90.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0019,95.0
Brazilian Tinamou_sound/Brazilian Tinamou8,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,Brazilian Tinamou_sound,15,105.35903125,14,train,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Brazilian Tinamou_sound\Brazilian Tinamou8.wav,5.0,True,D:\other\Bird\Dataset\CC0\Brazilian Tinamou_sound\Brazilian Tinamou8.mp3,Brazilian Tinamou_sound/Brazilian Tinamou8__0020,100.0
