recording_id,original_audio_path,cached_audio_path,status,preprocessed,samplerate,channels,duration_sec,samples_before,samples_after,active_intervals,retained_fraction,ffmpeg_warning
Black-billed Brushturkey_sound/Black-billed Brushturkey14,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey14.wav,converted,True,32000.0,1.0,14.624,479966,467968,2,0.9750023960030502,
Black-billed Brushturkey_sound/Black-billed Brushturkey13,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey13.wav,converted,True,32000.0,1.0,58.656,1884483,1876992,1,0.9960249044432876,
Black-billed Brushturkey_sound/Black-billed Brushturkey15,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey15.wav,converted,True,32000.0,1.0,30.912,1019513,989184,1,0.970251482815815,
Black-billed Brushturkey_sound/Black-billed Brushturkey16,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey16.wav,converted,True,32000.0,1.0,40.736,1304064,1303552,1,0.9996073812328229,"[mp3 @ 0000027e14655700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey17,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey17.wav,converted,True,32000.0,1.0,39.264,1275648,1256448,12,0.9849488260084287,"[mp3 @ 000001e1f9315700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey18,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey18.wav,converted,True,32000.0,1.0,30.30728125,978025,969833,6,0.9916239359934562,"[mp3 @ 0000028434c05700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey2,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey2.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 0000022636c75700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey19,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey19.wav,converted,True,32000.0,1.0,42.16,1489607,1349120,44,0.9056885473819605,"[mp3 @ 0000021df0ae5700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey20,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey20.wav,converted,True,32000.0,1.0,42.16,1489607,1349120,44,0.9056885473819605,"[mp3 @ 00000252a3665700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey21,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey21.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey21.wav,converted,True,32000.0,1.0,43.52,1392640,1392640,1,1.0,"[mp3 @ 000002441f995700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey3,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey3.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 0000013edd235700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey4,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey4.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 000001d785705700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey5,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey5.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 0000018eaeea5700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey6,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey6.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 000002d0d9ea5700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey7,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey7.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 000001bea2b35700] Estimating duration from bitrate, this may be inaccurate
"
Black-billed Brushturkey_sound/Black-billed Brushturkey8,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey8.wav,converted,True,32000.0,1.0,9.424,310962,301568,1,0.9697905210282929,"[mp3 @ 0000025d02015700] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou10,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou10.wav,too_short_after_preprocess,,,,3.4844375,112014,111502,1,0.9954291427857233,
Black-billed Brushturkey_sound/Black-billed Brushturkey9,D:\other\Bird\Dataset\CC0\Black-billed Brushturkey_sound\Black-billed Brushturkey9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-billed Brushturkey_sound\Black-billed Brushturkey9.wav,converted,True,32000.0,1.0,12.56,466443,401920,22,0.8616701290404186,"[mp3 @ 00000208458b5700] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou12,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou12.wav,converted,True,32000.0,1.0,51.632,1753757,1652224,40,0.9421054342192219,"[mp3 @ 0000017b737156c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou11,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou11.wav,converted,True,32000.0,1.0,51.632,1753757,1652224,40,0.9421054342192219,"[mp3 @ 000002236a8e56c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou13,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou13.wav,too_short_after_preprocess,,,,3.8805,126224,124176,1,0.9837748764101915,
Black-capped Tinamou_sound/Black-capped Tinamou15,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou15.wav,converted,True,32000.0,1.0,23.6,756507,755200,1,0.9982723226619186,"[mp3 @ 000001f28fe756c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou16,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou16.wav,converted,True,32000.0,1.0,13.76,3291847,440320,67,0.13376077320726024,"[mp3 @ 00000165dbea56c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou14,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou14.wav,converted,True,32000.0,1.0,41.008,5408392,1312256,267,0.24263330024894644,"[mp3 @ 000001eb7c7156c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou17,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou17.wav,converted,True,32000.0,1.0,17.456,818365,558592,50,0.6825707355519848,"[mp3 @ 0000025be19456c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou18,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou18.wav,converted,True,32000.0,1.0,43.024,1754593,1376768,68,0.784665161664272,"[mp3 @ 0000023ca67756c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou19,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou19.wav,converted,True,32000.0,1.0,43.024,1754593,1376768,68,0.784665161664272,"[mp3 @ 000001d14a3a56c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou2,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou2.wav,converted,True,32000.0,1.0,7.962,254784,254784,1,1.0,
Black-capped Tinamou_sound/Black-capped Tinamou21,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou21.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou21.wav,too_short_after_preprocess,,,,2.448,82572,78336,1,0.9486993169597442,
Black-capped Tinamou_sound/Black-capped Tinamou20,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou20.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou20.wav,converted,True,32000.0,1.0,43.024,1754593,1376768,68,0.784665161664272,"[mp3 @ 000001b990a556c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou22,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou22.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou22.wav,converted,True,32000.0,1.0,42.384,2755584,1356288,151,0.4921962095875139,"[mp3 @ 000001b337a856c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou23,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou23.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou23.wav,converted,True,32000.0,1.0,42.384,2755584,1356288,151,0.4921962095875139,"[mp3 @ 00000200074b56c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou25,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou25.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou25.wav,converted,True,32000.0,1.0,14.2671875,486758,456550,9,0.9379404139223186,
Black-capped Tinamou_sound/Black-capped Tinamou26,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou26.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou26.wav,too_short_after_preprocess,,,,1.23275,42008,39448,2,0.9390592268139402,
Black-capped Tinamou_sound/Black-capped Tinamou27,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou27.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou27.wav,too_short_after_preprocess,,,,1.23275,42008,39448,2,0.9390592268139402,
Black-capped Tinamou_sound/Black-capped Tinamou24,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou24.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou24.wav,converted,True,32000.0,1.0,42.384,2755584,1356288,151,0.4921962095875139,"[mp3 @ 00000212139656c0] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou28,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou28.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou28.wav,too_short_after_preprocess,,,,3.28,146304,104960,7,0.7174103237095363,
Black-capped Tinamou_sound/Black-capped Tinamou29,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou29.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou29.wav,converted,True,32000.0,1.0,8.448,283293,270336,1,0.9542629009541358,
Black-capped Tinamou_sound/Black-capped Tinamou3,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou3.wav,converted,True,32000.0,1.0,7.962,254784,254784,1,1.0,
Black-capped Tinamou_sound/Black-capped Tinamou30,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou30.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou30.wav,converted,True,32000.0,1.0,8.448,283293,270336,1,0.9542629009541358,
Black-capped Tinamou_sound/Black-capped Tinamou31,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou31.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou31.wav,converted,True,32000.0,1.0,8.448,283293,270336,1,0.9542629009541358,
Black-capped Tinamou_sound/Black-capped Tinamou4,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou4.wav,converted,True,32000.0,1.0,7.962,254784,254784,1,1.0,
Black-capped Tinamou_sound/Black-capped Tinamou5,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou5.wav,converted,True,32000.0,1.0,7.962,254784,254784,1,1.0,
Black-capped Tinamou_sound/Black-capped Tinamou6,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou6.wav,converted,True,32000.0,1.0,23.264,1746645,744448,130,0.42621597405311323,
Black-capped Tinamou_sound/Black-capped Tinamou7,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou7.wav,converted,True,32000.0,1.0,23.264,1746645,744448,130,0.42621597405311323,
Black-capped Tinamou_sound/Black-capped Tinamou8,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou8.wav,too_short_after_preprocess,,,,2.784,145920,89088,16,0.6105263157894737,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan10,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan10.wav,converted,True,32000.0,1.0,6.23415625,199493,199493,1,1.0,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan11,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan11.wav,converted,True,32000.0,1.0,6.23415625,199493,199493,1,1.0,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan12,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan12.wav,too_short_after_preprocess,,,,4.656,168856,148992,1,0.8823613019377458,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan13,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan13.wav,converted,True,32000.0,1.0,38.478375,1231308,1231308,1,1.0,"[mp3 @ 000002b2928d5740] Estimating duration from bitrate, this may be inaccurate
"
Black-capped Tinamou_sound/Black-capped Tinamou9,D:\other\Bird\Dataset\CC0\Black-capped Tinamou_sound\Black-capped Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-capped Tinamou_sound\Black-capped Tinamou9.wav,converted,True,32000.0,1.0,100.368,3212544,3211776,1,0.9997609371264643,"[mp3 @ 000001ca28f556c0] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan2,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan2.wav,converted,True,32000.0,1.0,10.02515625,321829,320805,1,0.9968181860553276,"[mp3 @ 000001e1cfe25740] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan3,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan3.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan3.wav,converted,True,32000.0,1.0,59.136,1950198,1892352,1,0.97033839640898,"[mp3 @ 00000188a1d65740] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan5,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan5.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan5.wav,converted,True,32000.0,1.0,7.951375,254956,254444,1,0.9979918103515901,"[mp3 @ 0000013dbed95740] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan6,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan6.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan6.wav,converted,True,32000.0,1.0,7.951375,254956,254444,1,0.9979918103515901,"[mp3 @ 000001ee27e95740] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan4,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan4.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan4.wav,converted,True,32000.0,1.0,158.23,5063360,5063360,1,1.0,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan7,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan7.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan7.wav,converted,True,32000.0,1.0,93.18890625,2982557,2982045,1,0.9998283352170637,
Black-fronted Piping Guan_sound/Black-fronted Piping Guan9,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan9.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan9.wav,converted,True,32000.0,1.0,6.23415625,199493,199493,1,1.0,
Blue-throated Piping Guan_sound/Blue-throated Piping Guan10,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan10.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan10.wav,converted,True,32000.0,1.0,29.008,948768,928256,1,0.978380383824075,"[mp3 @ 00000227a2c35740] Estimating duration from bitrate, this may be inaccurate
"
Black-fronted Piping Guan_sound/Black-fronted Piping Guan8,D:\other\Bird\Dataset\CC0\Black-fronted Piping Guan_sound\Black-fronted Piping Guan8.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Black-fronted Piping Guan_sound\Black-fronted Piping Guan8.wav,converted,True,32000.0,1.0,93.18890625,2982557,2982045,1,0.9998283352170637,
Blue-throated Piping Guan_sound/Blue-throated Piping Guan12,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan12.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan12.wav,converted,True,32000.0,1.0,20.48,655360,655360,1,1.0,"[mp3 @ 00000161de165740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan11,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan11.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan11.wav,converted,True,32000.0,1.0,9.392,482134,300544,8,0.6233619699087806,
Blue-throated Piping Guan_sound/Blue-throated Piping Guan13,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan13.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan13.wav,converted,True,32000.0,1.0,20.48,655360,655360,1,1.0,"[mp3 @ 0000028232af5740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan15,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan15.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan15.wav,converted,True,32000.0,1.0,8.368,447217,267776,2,0.5987607805606674,"[mp3 @ 000001d6bc3c5740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan16,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan16.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan16.wav,converted,True,32000.0,1.0,9.136,476474,292352,2,0.6135738781129715,"[mp3 @ 000001e7628c5740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan14,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan14.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan14.wav,converted,True,32000.0,1.0,139.776,6081792,4472832,237,0.7354463947468115,"[mp3 @ 0000027f38a25740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan17,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan17.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan17.wav,converted,True,32000.0,1.0,8.256,396226,264192,7,0.6667709842362692,"[mp3 @ 000001aee5fc5740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan18,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan18.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan18.wav,converted,True,32000.0,1.0,7.12,407093,227840,3,0.5596755532519596,"[mp3 @ 0000021a0c165740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan19,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan19.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan19.wav,converted,True,32000.0,1.0,6.016,369476,192512,4,0.5210406088622807,"[mp3 @ 0000026469395740] Estimating duration from bitrate, this may be inaccurate
"
Blue-throated Piping Guan_sound/Blue-throated Piping Guan2,D:\other\Bird\Dataset\CC0\Blue-throated Piping Guan_sound\Blue-throated Piping Guan2.mp3,D:\other\Bird\Code\data\kaggle_training_wav_cache_sp\Blue-throated Piping Guan_sound\Blue-throated Piping Guan2.wav,converted,True,32000.0,1.0,5.3698125,353594,171834,4,0.48596412835059416,"[mp3 @ 0000017caa5e5740] Estimating duration from bitrate, this may be inaccurate
"
