recording_id,audio_path,folder_name,label_id,duration_total_sec,split,audio_path_original
Colombian Chachalaca_sound/Colombian Chachalaca21,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca21.wav,Colombian Chachalaca_sound,28,11.5219375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca21.mp3
Colombian Chachalaca_sound/Colombian Chachalaca22,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca22.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca22.mp3
Colombian Chachalaca_sound/Colombian Chachalaca23,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca23.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca23.mp3
Colombian Chachalaca_sound/Colombian Chachalaca24,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca24.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca24.mp3
Colombian Chachalaca_sound/Colombian Chachalaca25,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca25.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca25.mp3
Colombian Chachalaca_sound/Colombian Chachalaca26,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca26.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca26.mp3
Colombian Chachalaca_sound/Colombian Chachalaca27,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca27.wav,Colombian Chachalaca_sound,28,11.4739375,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca27.mp3
Colombian Chachalaca_sound/Colombian Chachalaca28,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca28.wav,Colombian Chachalaca_sound,28,26.55433106575964,test,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca28.mp3
Colombian Chachalaca_sound/Colombian Chachalaca29,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca29.wav,Colombian Chachalaca_sound,28,15.008208616780044,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca29.mp3
Colombian Chachalaca_sound/Colombian Chachalaca3,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca3.wav,Colombian Chachalaca_sound,28,18.120875,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca3.mp3
Colombian Chachalaca_sound/Colombian Chachalaca30,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca30.wav,Colombian Chachalaca_sound,28,22.79269841269841,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca30.mp3
Colombian Chachalaca_sound/Colombian Chachalaca31,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca31.wav,Colombian Chachalaca_sound,28,22.79269841269841,val,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca31.mp3
Colombian Chachalaca_sound/Colombian Chachalaca4,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca4.wav,Colombian Chachalaca_sound,28,13.35467120181406,test,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca4.mp3
Colombian Chachalaca_sound/Colombian Chachalaca5,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca5.wav,Colombian Chachalaca_sound,28,13.35467120181406,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca5.mp3
Colombian Chachalaca_sound/Colombian Chachalaca6,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca6.wav,Colombian Chachalaca_sound,28,31.421655328798185,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca6.mp3
Colombian Chachalaca_sound/Colombian Chachalaca7,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca7.wav,Colombian Chachalaca_sound,28,31.421655328798185,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca7.mp3
Colombian Chachalaca_sound/Colombian Chachalaca8,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca8.wav,Colombian Chachalaca_sound,28,31.421655328798185,train,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca8.mp3
Colombian Chachalaca_sound/Colombian Chachalaca9,D:\other\Bird\Code\data\kaggle_wav_cache\Colombian Chachalaca_sound\Colombian Chachalaca9.wav,Colombian Chachalaca_sound,28,31.421655328798185,val,D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca9.mp3
Common Ostrich_sound/Common Ostrich2,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich2.wav,Common Ostrich_sound,29,53.68879166666667,train,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich2.mp3
Common Ostrich_sound/Common Ostrich3,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich3.wav,Common Ostrich_sound,29,26.860541666666663,train,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich3.mp3
Common Ostrich_sound/Common Ostrich4,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich4.wav,Common Ostrich_sound,29,4.7820833333333335,test,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich4.mp3
Common Ostrich_sound/Common Ostrich5,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich5.wav,Common Ostrich_sound,29,12.071065759637188,train,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich5.mp3
Common Ostrich_sound/Common Ostrich6,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich6.wav,Common Ostrich_sound,29,107.46195011337868,train,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich6.mp3
Common Ostrich_sound/Common Ostrich7,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich7.wav,Common Ostrich_sound,29,11.65,train,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich7.mp3
Common Ostrich_sound/Common Ostrich8,D:\other\Bird\Code\data\kaggle_wav_cache\Common Ostrich_sound\Common Ostrich8.wav,Common Ostrich_sound,29,9.447979166666666,val,D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich8.mp3
Crested Guan_sound/Crested Guan10,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan10.wav,Crested Guan_sound,30,70.88929705215419,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan10.mp3
Crested Guan_sound/Crested Guan11,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan11.wav,Crested Guan_sound,30,70.88929705215419,test,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan11.mp3
Crested Guan_sound/Crested Guan12,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan12.wav,Crested Guan_sound,30,61.0260625,val,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan12.mp3
Crested Guan_sound/Crested Guan13,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan13.wav,Crested Guan_sound,30,189.88408163265305,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan13.mp3
Crested Guan_sound/Crested Guan14,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan14.wav,Crested Guan_sound,30,29.45185941043084,val,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan14.mp3
Crested Guan_sound/Crested Guan15,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan15.wav,Crested Guan_sound,30,29.559047619047615,test,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan15.mp3
Crested Guan_sound/Crested Guan16,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan16.wav,Crested Guan_sound,30,29.559047619047615,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan16.mp3
Crested Guan_sound/Crested Guan17,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan17.wav,Crested Guan_sound,30,52.61947845804988,val,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan17.mp3
Crested Guan_sound/Crested Guan18,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan18.wav,Crested Guan_sound,30,30.26439909297052,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan18.mp3
Crested Guan_sound/Crested Guan19,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan19.wav,Crested Guan_sound,30,32.244897959183675,val,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan19.mp3
Crested Guan_sound/Crested Guan2,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan2.wav,Crested Guan_sound,30,18.530294784580494,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan2.mp3
Crested Guan_sound/Crested Guan20,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan20.wav,Crested Guan_sound,30,33.05437641723356,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan20.mp3
Crested Guan_sound/Crested Guan21,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan21.wav,Crested Guan_sound,30,13.233514739229024,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan21.mp3
Crested Guan_sound/Crested Guan22,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan22.wav,Crested Guan_sound,30,37.88873015873016,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan22.mp3
Crested Guan_sound/Crested Guan23,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan23.wav,Crested Guan_sound,30,131.52,test,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan23.mp3
Crested Guan_sound/Crested Guan24,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan24.wav,Crested Guan_sound,30,131.52,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan24.mp3
Crested Guan_sound/Crested Guan25,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan25.wav,Crested Guan_sound,30,131.52,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan25.mp3
Crested Guan_sound/Crested Guan26,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan26.wav,Crested Guan_sound,30,68.05115646258503,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan26.mp3
Crested Guan_sound/Crested Guan27,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan27.wav,Crested Guan_sound,30,24.968866213151927,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan27.mp3
Crested Guan_sound/Crested Guan28,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan28.wav,Crested Guan_sound,30,11.078666666666669,test,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan28.mp3
Crested Guan_sound/Crested Guan29,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan29.wav,Crested Guan_sound,30,90.3965,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan29.mp3
Crested Guan_sound/Crested Guan3,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan3.wav,Crested Guan_sound,30,18.530294784580494,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan3.mp3
Crested Guan_sound/Crested Guan30,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan30.wav,Crested Guan_sound,30,36.37444444444444,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan30.mp3
Crested Guan_sound/Crested Guan31,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan31.wav,Crested Guan_sound,30,21.448820861678005,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan31.mp3
Crested Guan_sound/Crested Guan4,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan4.wav,Crested Guan_sound,30,18.530294784580494,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan4.mp3
Crested Guan_sound/Crested Guan5,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan5.wav,Crested Guan_sound,30,18.530294784580494,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan5.mp3
Crested Guan_sound/Crested Guan6,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan6.wav,Crested Guan_sound,30,136.83097505668934,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan6.mp3
Crested Guan_sound/Crested Guan7,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan7.wav,Crested Guan_sound,30,70.88929705215419,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan7.mp3
Crested Guan_sound/Crested Guan8,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan8.wav,Crested Guan_sound,30,70.88929705215419,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan8.mp3
Crested Guan_sound/Crested Guan9,D:\other\Bird\Code\data\kaggle_wav_cache\Crested Guan_sound\Crested Guan9.wav,Crested Guan_sound,30,70.88929705215419,train,D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan9.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou2,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou2.wav,Curve-billed Tinamou_sound,31,15.03201814058957,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou2.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou3,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou3.wav,Curve-billed Tinamou_sound,31,50.13378684807256,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou3.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou4,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou4.wav,Curve-billed Tinamou_sound,31,9.016598639455784,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou4.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou5,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou5.wav,Curve-billed Tinamou_sound,31,5.000997732426304,val,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou5.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou6,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou6.wav,Curve-billed Tinamou_sound,31,4.375958333333333,test,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou6.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou7,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou7.wav,Curve-billed Tinamou_sound,31,4.375958333333333,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou7.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou8,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou8.wav,Curve-billed Tinamou_sound,31,4.375958333333333,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou8.mp3
Curve-billed Tinamou_sound/Curve-billed Tinamou9,D:\other\Bird\Code\data\kaggle_wav_cache\Curve-billed Tinamou_sound\Curve-billed Tinamou9.wav,Curve-billed Tinamou_sound,31,11.315192743764172,train,D:\other\Bird\Dataset\CC0\Curve-billed Tinamou_sound\Curve-billed Tinamou9.mp3
Darwins Nothura_sound/Darwins Nothura10,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura10.wav,Darwins Nothura_sound,32,58.0,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura10.mp3
Darwins Nothura_sound/Darwins Nothura11,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura11.wav,Darwins Nothura_sound,32,14.876031746031746,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura11.mp3
Darwins Nothura_sound/Darwins Nothura12,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura12.wav,Darwins Nothura_sound,32,23.286643990929704,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura12.mp3
Darwins Nothura_sound/Darwins Nothura13,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura13.wav,Darwins Nothura_sound,32,23.286643990929704,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura13.mp3
Darwins Nothura_sound/Darwins Nothura14,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura14.wav,Darwins Nothura_sound,32,103.75142857142858,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura14.mp3
Darwins Nothura_sound/Darwins Nothura15,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura15.wav,Darwins Nothura_sound,32,53.56963718820862,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura15.mp3
Darwins Nothura_sound/Darwins Nothura16,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura16.wav,Darwins Nothura_sound,32,64.76503401360544,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura16.mp3
Darwins Nothura_sound/Darwins Nothura17,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura17.wav,Darwins Nothura_sound,32,17.305192743764174,val,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura17.mp3
Darwins Nothura_sound/Darwins Nothura18,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura18.wav,Darwins Nothura_sound,32,58.13174603174603,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura18.mp3
Darwins Nothura_sound/Darwins Nothura19,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura19.wav,Darwins Nothura_sound,32,11.976734693877551,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura19.mp3
Darwins Nothura_sound/Darwins Nothura2,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura2.wav,Darwins Nothura_sound,32,36.41025,test,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura2.mp3
Darwins Nothura_sound/Darwins Nothura20,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura20.wav,Darwins Nothura_sound,32,15.319546485260773,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura20.mp3
Darwins Nothura_sound/Darwins Nothura21,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura21.wav,Darwins Nothura_sound,32,55.5740589569161,val,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura21.mp3
Darwins Nothura_sound/Darwins Nothura3,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura3.wav,Darwins Nothura_sound,32,12.991043083900228,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura3.mp3
Darwins Nothura_sound/Darwins Nothura4,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura4.wav,Darwins Nothura_sound,32,173.799,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura4.mp3
Darwins Nothura_sound/Darwins Nothura5,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura5.wav,Darwins Nothura_sound,32,173.799,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura5.mp3
Darwins Nothura_sound/Darwins Nothura6,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura6.wav,Darwins Nothura_sound,32,75.294,train,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura6.mp3
Darwins Nothura_sound/Darwins Nothura7,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura7.wav,Darwins Nothura_sound,32,112.4956875,test,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura7.mp3
Darwins Nothura_sound/Darwins Nothura8,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura8.wav,Darwins Nothura_sound,32,12.245034013605444,val,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura8.mp3
Darwins Nothura_sound/Darwins Nothura9,D:\other\Bird\Code\data\kaggle_wav_cache\Darwins Nothura_sound\Darwins Nothura9.wav,Darwins Nothura_sound,32,12.245034013605444,test,D:\other\Bird\Dataset\CC0\Darwins Nothura_sound\Darwins Nothura9.mp3
Dusky Megapode_sound/Dusky Megapode10,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode10.wav,Dusky Megapode_sound,33,27.10015873015873,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode10.mp3
Dusky Megapode_sound/Dusky Megapode11,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode11.wav,Dusky Megapode_sound,33,27.10015873015873,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode11.mp3
Dusky Megapode_sound/Dusky Megapode12,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode12.wav,Dusky Megapode_sound,33,27.10015873015873,test,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode12.mp3
Dusky Megapode_sound/Dusky Megapode13,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode13.wav,Dusky Megapode_sound,33,27.10015873015873,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode13.mp3
Dusky Megapode_sound/Dusky Megapode14,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode14.wav,Dusky Megapode_sound,33,159.65428571428572,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode14.mp3
Dusky Megapode_sound/Dusky Megapode15,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode15.wav,Dusky Megapode_sound,33,39.30925170068027,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode15.mp3
Dusky Megapode_sound/Dusky Megapode16,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode16.wav,Dusky Megapode_sound,33,173.5397732426304,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode16.mp3
Dusky Megapode_sound/Dusky Megapode17,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode17.wav,Dusky Megapode_sound,33,124.68448979591837,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode17.mp3
Dusky Megapode_sound/Dusky Megapode18,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode18.wav,Dusky Megapode_sound,33,124.68448979591837,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode18.mp3
Dusky Megapode_sound/Dusky Megapode19,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode19.wav,Dusky Megapode_sound,33,8.327437641723357,val,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode19.mp3
Dusky Megapode_sound/Dusky Megapode2,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode2.wav,Dusky Megapode_sound,33,27.10015873015873,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode2.mp3
Dusky Megapode_sound/Dusky Megapode20,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode20.wav,Dusky Megapode_sound,33,50.87136054421769,test,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode20.mp3
Dusky Megapode_sound/Dusky Megapode21,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode21.wav,Dusky Megapode_sound,33,50.87136054421769,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode21.mp3
Dusky Megapode_sound/Dusky Megapode22,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode22.wav,Dusky Megapode_sound,33,67.47133786848073,val,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode22.mp3
Dusky Megapode_sound/Dusky Megapode23,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode23.wav,Dusky Megapode_sound,33,67.47133786848073,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode23.mp3
Dusky Megapode_sound/Dusky Megapode24,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode24.wav,Dusky Megapode_sound,33,67.47133786848073,test,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode24.mp3
Dusky Megapode_sound/Dusky Megapode25,D:\other\Bird\Code\data\kaggle_wav_cache\Dusky Megapode_sound\Dusky Megapode25.wav,Dusky Megapode_sound,33,67.47133786848073,train,D:\other\Bird\Dataset\CC0\Dusky Megapode_sound\Dusky Megapode25.mp3
