recording_id,original_audio_path,cached_audio_path,status,samplerate,channels,duration_sec,ffmpeg_warning
Hooded Tinamou_sound/Hooded Tinamou12,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou12.wav,converted,32000,1,11.52,"[mp3 @ 0000015a91b255c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou13,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou13.wav,converted,32000,1,33.3845,"[mp3 @ 00000265dfee55c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou14,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou14.wav,converted,32000,1,33.3845,"[mp3 @ 000001a9b0f955c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou15,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou15.wav,converted,32000,1,36.4891875,
Hooded Tinamou_sound/Hooded Tinamou16,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou16.wav,converted,32000,1,13.06125,"[mp3 @ 000002d73f9755c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou2,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou2.wav,converted,32000,1,15.85634375,"[mp3 @ 000001e9658055c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou3,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou3.wav,converted,32000,1,15.85634375,"[mp3 @ 00000268b13055c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou4,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou4.wav,converted,32000,1,15.85634375,"[mp3 @ 0000013d93fa55c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou5,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou5.wav,converted,32000,1,15.85634375,"[mp3 @ 00000291142f55c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou7,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou7.wav,converted,32000,1,25.1298125,"[mp3 @ 000002e3449d55c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou6,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou6.wav,converted,32000,1,115.278375,"[mp3 @ 000001fe773255c0] Estimating duration from bitrate, this may be inaccurate
"
Hooded Tinamou_sound/Hooded Tinamou8,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou8.wav,converted,32000,1,28.3946875,"Guessed Channel Layout for Input Stream #0.0 : mono
"
Hooded Tinamou_sound/Hooded Tinamou9,D:\other\Bird\Dataset\CC0\Hooded Tinamou_sound\Hooded Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Hooded Tinamou_sound\Hooded Tinamou9.wav,converted,32000,1,28.3946875,"Guessed Channel Layout for Input Stream #0.0 : mono
"
Huayco Tinamou_sound/Huayco Tinamou10,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou10.wav,converted,32000,1,11.46778125,"[mp3 @ 00000239301855c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou11,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou11.wav,converted,32000,1,11.46778125,"[mp3 @ 0000019da46c55c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou2,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou2.wav,converted,32000,1,5.544,"[mp3 @ 00000226d83655c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou3,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou3.wav,converted,32000,1,5.544,"[mp3 @ 000002b8b35a55c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou4,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou4.wav,converted,32000,1,77.7143125,"[mp3 @ 000002d97a8655c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou5,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou5.wav,converted,32000,1,102.64446875,
Huayco Tinamou_sound/Huayco Tinamou6,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou6.wav,converted,32000,1,32.05225,"[mp3 @ 0000022a7b1055c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou7,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou7.wav,converted,32000,1,246.5698125,"[mp3 @ 000001b84f9c55c0] Estimating duration from bitrate, this may be inaccurate
"
Huayco Tinamou_sound/Huayco Tinamou8,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou8.wav,converted,32000,1,246.5698125,"[mp3 @ 000002590c7055c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura10,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura10.wav,converted,32000,1,9.482,
Huayco Tinamou_sound/Huayco Tinamou9,D:\other\Bird\Dataset\CC0\Huayco Tinamou_sound\Huayco Tinamou9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Huayco Tinamou_sound\Huayco Tinamou9.wav,converted,32000,1,246.5698125,"[mp3 @ 000002a950c555c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura11,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura11.wav,converted,32000,1,13.5575625,"[mp3 @ 000001fc7acf55c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura2,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura2.wav,converted,32000,1,44.66940625,"[mp3 @ 00000240749255c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura3,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura3.wav,converted,32000,1,44.66940625,"[mp3 @ 00000203b7fe55c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura4,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura4.wav,converted,32000,1,44.66940625,"[mp3 @ 0000013855e855c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Nothura_sound/Lesser Nothura5,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura5.wav,converted,32000,1,6.26165625,
Lesser Nothura_sound/Lesser Nothura6,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura6.wav,converted,32000,1,15.9705,
Lesser Nothura_sound/Lesser Nothura7,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura7.wav,converted,32000,1,12.15165625,
Lesser Nothura_sound/Lesser Nothura8,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura8.wav,converted,32000,1,13.24446875,
Lesser Nothura_sound/Lesser Nothura9,D:\other\Bird\Dataset\CC0\Lesser Nothura_sound\Lesser Nothura9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Nothura_sound\Lesser Nothura9.wav,converted,32000,1,9.482,
Lesser Rhea_sound/Lesser Rhea2,D:\other\Bird\Dataset\CC0\Lesser Rhea_sound\Lesser Rhea2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Rhea_sound\Lesser Rhea2.wav,converted,32000,1,22.7004375,"[mp3 @ 0000024509c855c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Rhea_sound/Lesser Rhea3,D:\other\Bird\Dataset\CC0\Lesser Rhea_sound\Lesser Rhea3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Rhea_sound\Lesser Rhea3.wav,converted,32000,1,24.504,"[mp3 @ 000001142ec455c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Rhea_sound/Lesser Rhea4,D:\other\Bird\Dataset\CC0\Lesser Rhea_sound\Lesser Rhea4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Rhea_sound\Lesser Rhea4.wav,converted,32000,1,5.16,"[mp3 @ 0000029a872e55c0] Estimating duration from bitrate, this may be inaccurate
"
Lesser Rhea_sound/Lesser Rhea5,D:\other\Bird\Dataset\CC0\Lesser Rhea_sound\Lesser Rhea5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Lesser Rhea_sound\Lesser Rhea5.wav,converted,32000,1,12.1265,
Little Chachalaca_sound/Little Chachalaca10,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca10.wav,converted,32000,1,12.11325,
Little Chachalaca_sound/Little Chachalaca11,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca11.wav,converted,32000,1,12.11325,
Little Chachalaca_sound/Little Chachalaca12,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca12.wav,converted,32000,1,12.11325,
Little Chachalaca_sound/Little Chachalaca13,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca13.wav,converted,32000,1,10.41628125,
Little Chachalaca_sound/Little Chachalaca15,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca15.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca15.wav,converted,32000,1,11.2948125,
Little Chachalaca_sound/Little Chachalaca14,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca14.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca14.wav,converted,32000,1,56.58603125,
Little Chachalaca_sound/Little Chachalaca16,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca16.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca16.wav,converted,32000,1,11.2948125,
Little Chachalaca_sound/Little Chachalaca17,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca17.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca17.wav,converted,32000,1,48.0653125,"[mp3 @ 000001e1c6475600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca18,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca18.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca18.wav,converted,32000,1,48.0653125,"[mp3 @ 0000020120075600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca19,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca19.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca19.wav,converted,32000,1,48.0653125,"[mp3 @ 0000016061575600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca2,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca2.wav,converted,32000,1,77.11346875,
Little Chachalaca_sound/Little Chachalaca20,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca20.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca20.wav,converted,32000,1,22.38696875,"[mp3 @ 00000248bc9a5600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca21,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca21.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca21.wav,converted,32000,1,8.1799375,
Little Chachalaca_sound/Little Chachalaca22,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca22.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca22.wav,converted,32000,1,29.4180625,
Little Chachalaca_sound/Little Chachalaca23,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca23.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca23.wav,converted,32000,1,28.57475,
Little Chachalaca_sound/Little Chachalaca24,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca24.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca24.wav,converted,32000,1,13.7891875,
Little Chachalaca_sound/Little Chachalaca25,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca25.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca25.wav,converted,32000,1,10.15421875,
Little Chachalaca_sound/Little Chachalaca26,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca26.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca26.wav,converted,32000,1,75.708,"[mp3 @ 0000023b4f095600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca27,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca27.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca27.wav,converted,32000,1,75.708,"[mp3 @ 00000142fae65600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca28,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca28.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca28.wav,converted,32000,1,25.05140625,"[mp3 @ 000001c6d4fb5600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca29,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca29.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca29.wav,converted,32000,1,25.05140625,"[mp3 @ 000002b975f95600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca3,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca3.wav,converted,32000,1,77.11346875,
Little Chachalaca_sound/Little Chachalaca30,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca30.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca30.wav,converted,32000,1,25.05140625,"[mp3 @ 0000027594d95600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca31,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca31.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca31.wav,converted,32000,1,15.12490625,"[mp3 @ 000002e987bd5600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca4,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca4.wav,converted,32000,1,47.07265625,"[mp3 @ 000001df88905600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca5,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca5.wav,converted,32000,1,47.07265625,"[mp3 @ 000001c109f15600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca7,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca7.wav,converted,32000,1,64.86409375,
Little Chachalaca_sound/Little Chachalaca6,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca6.wav,converted,32000,1,210.048,"[mp3 @ 000002b8d8db5600] Estimating duration from bitrate, this may be inaccurate
"
Little Chachalaca_sound/Little Chachalaca8,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca8.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca8.wav,converted,32000,1,12.11325,
Little Chachalaca_sound/Little Chachalaca9,D:\other\Bird\Dataset\CC0\Little Chachalaca_sound\Little Chachalaca9.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Chachalaca_sound\Little Chachalaca9.wav,converted,32000,1,12.11325,
Little Spotted Kiwi_sound/Little Spotted Kiwi2,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi2.wav,converted,32000,1,5.476,
Little Spotted Kiwi_sound/Little Spotted Kiwi3,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi3.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi3.wav,converted,32000,1,5.476,
Little Spotted Kiwi_sound/Little Spotted Kiwi4,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi4.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi4.wav,converted,32000,1,16.770625,"[mp3 @ 000001c5b8ff5600] Estimating duration from bitrate, this may be inaccurate
"
Little Spotted Kiwi_sound/Little Spotted Kiwi5,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi5.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi5.wav,converted,32000,1,51.46125,"[mp3 @ 0000020b76a05600] Estimating duration from bitrate, this may be inaccurate
[mp3float @ 0000020b76a07b00] Header missing
Error while decoding stream #0:0: Invalid data found when processing input
"
Little Spotted Kiwi_sound/Little Spotted Kiwi6,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi6.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi6.wav,converted,32000,1,51.46125,"[mp3 @ 000001310e2f5600] Estimating duration from bitrate, this may be inaccurate
[mp3float @ 000001310e2f7b00] Header missing
Error while decoding stream #0:0: Invalid data found when processing input
"
Little Spotted Kiwi_sound/Little Spotted Kiwi7,D:\other\Bird\Dataset\CC0\Little Spotted Kiwi_sound\Little Spotted Kiwi7.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Spotted Kiwi_sound\Little Spotted Kiwi7.wav,converted,32000,1,20.7539375,
Little Tinamou_sound/Little Tinamou10,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou10.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou10.wav,converted,32000,1,39.22878125,
Little Tinamou_sound/Little Tinamou11,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou11.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou11.wav,converted,32000,1,13.5836875,
Little Tinamou_sound/Little Tinamou12,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou12.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou12.wav,converted,32000,1,13.5836875,
Little Tinamou_sound/Little Tinamou13,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou13.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou13.wav,converted,32000,1,13.5836875,
Little Tinamou_sound/Little Tinamou14,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou14.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou14.wav,converted,32000,1,13.5836875,
Little Tinamou_sound/Little Tinamou15,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou15.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou15.wav,converted,32000,1,13.5836875,
Little Tinamou_sound/Little Tinamou16,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou16.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou16.wav,converted,32000,1,40.3620625,
Little Tinamou_sound/Little Tinamou17,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou17.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou17.wav,converted,32000,1,19.64409375,"[mp3 @ 000002936f8455c0] Estimating duration from bitrate, this may be inaccurate
"
Little Tinamou_sound/Little Tinamou18,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou18.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou18.wav,converted,32000,1,19.64409375,"[mp3 @ 000001effc0b55c0] Estimating duration from bitrate, this may be inaccurate
"
Little Tinamou_sound/Little Tinamou19,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou19.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou19.wav,converted,32000,1,49.0579375,"[mp3 @ 000001f3ef5755c0] Estimating duration from bitrate, this may be inaccurate
"
Little Tinamou_sound/Little Tinamou2,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou2.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou2.wav,converted,32000,1,37.66859375,"[mp3 @ 000001fe822d55c0] Estimating duration from bitrate, this may be inaccurate
"
Little Tinamou_sound/Little Tinamou20,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou20.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou20.wav,converted,32000,1,49.0579375,"[mp3 @ 000001a1274a55c0] Estimating duration from bitrate, this may be inaccurate
"
Little Tinamou_sound/Little Tinamou21,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou21.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou21.wav,converted,32000,1,32.738625,
Little Tinamou_sound/Little Tinamou22,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou22.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou22.wav,converted,32000,1,32.738625,
Little Tinamou_sound/Little Tinamou23,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou23.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou23.wav,converted,32000,1,32.738625,
Little Tinamou_sound/Little Tinamou24,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou24.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou24.wav,converted,32000,1,32.738625,
Little Tinamou_sound/Little Tinamou25,D:\other\Bird\Dataset\CC0\Little Tinamou_sound\Little Tinamou25.mp3,D:\other\Bird\Code\data\kaggle_wav_cache\Little Tinamou_sound\Little Tinamou25.wav,converted,32000,1,32.738625,
