audio_path,relative_path,folder_name,common_name_folder,file_name,file_size_bytes,readable,samplerate,channels,frames,duration_sec,format,subtype,sha256
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou26.mp3,Cinereous Tinamou_sound\Cinereous Tinamou26.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou26.mp3,6604212,True,44100,2,18296415,414.884693877551,MP3,MPEG_LAYER_III,d12945eac6e2f6bbc0a2352fc6ba09f797e23e1c586d8c94622dcf9cd787164c
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou27.mp3,Cinereous Tinamou_sound\Cinereous Tinamou27.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou27.mp3,6604212,True,44100,2,18296415,414.884693877551,MP3,MPEG_LAYER_III,d12945eac6e2f6bbc0a2352fc6ba09f797e23e1c586d8c94622dcf9cd787164c
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou28.mp3,Cinereous Tinamou_sound\Cinereous Tinamou28.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou28.mp3,914203,True,44100,2,2503761,56.774625850340136,MP3,MPEG_LAYER_III,1d006db754bf3872e12d51320e9dd0c95709bdea8e62027e2d1995a9b5dbbcce
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou29.mp3,Cinereous Tinamou_sound\Cinereous Tinamou29.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou29.mp3,1295558,True,44100,2,3570180,80.95646258503402,MP3,MPEG_LAYER_III,b73f175575ffebdf46ee370fb28909d51bb6653e3826b052f39334bd61baf5be
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou3.mp3,Cinereous Tinamou_sound\Cinereous Tinamou3.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou3.mp3,116841,True,44100,1,322011,7.301836734693878,MP3,MPEG_LAYER_III,1dfcf8d510dddfec4090a4f295c9055a131137730a1cef83f1f4f32453f272a9
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou30.mp3,Cinereous Tinamou_sound\Cinereous Tinamou30.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou30.mp3,834889,True,44100,1,2306455,52.30056689342403,MP3,MPEG_LAYER_III,6b4ad8c4aca0c237a05cbbfc41760bab858622e50cd7744084f8934814b683ef
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou31.mp3,Cinereous Tinamou_sound\Cinereous Tinamou31.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou31.mp3,834889,True,44100,1,2306455,52.30056689342403,MP3,MPEG_LAYER_III,6b4ad8c4aca0c237a05cbbfc41760bab858622e50cd7744084f8934814b683ef
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou4.mp3,Cinereous Tinamou_sound\Cinereous Tinamou4.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou4.mp3,116841,True,44100,1,322011,7.301836734693878,MP3,MPEG_LAYER_III,1dfcf8d510dddfec4090a4f295c9055a131137730a1cef83f1f4f32453f272a9
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou5.mp3,Cinereous Tinamou_sound\Cinereous Tinamou5.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou5.mp3,1836804,True,44100,2,3374797,76.52600907029479,MP3,MPEG_LAYER_III,7e05aec2d1a8d466fcc9a6fcb1842230da46f1465c9c8c2c6e8d522eff8b4563
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou6.mp3,Cinereous Tinamou_sound\Cinereous Tinamou6.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou6.mp3,1836804,True,44100,2,3374797,76.52600907029479,MP3,MPEG_LAYER_III,7e05aec2d1a8d466fcc9a6fcb1842230da46f1465c9c8c2c6e8d522eff8b4563
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou7.mp3,Cinereous Tinamou_sound\Cinereous Tinamou7.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou7.mp3,1836804,True,44100,2,3374797,76.52600907029479,MP3,MPEG_LAYER_III,7e05aec2d1a8d466fcc9a6fcb1842230da46f1465c9c8c2c6e8d522eff8b4563
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou8.mp3,Cinereous Tinamou_sound\Cinereous Tinamou8.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou8.mp3,1836804,True,44100,2,3374797,76.52600907029479,MP3,MPEG_LAYER_III,7e05aec2d1a8d466fcc9a6fcb1842230da46f1465c9c8c2c6e8d522eff8b4563
D:\other\Bird\Dataset\CC0\Cinereous Tinamou_sound\Cinereous Tinamou9.mp3,Cinereous Tinamou_sound\Cinereous Tinamou9.mp3,Cinereous Tinamou_sound,Cinereous Tinamou,Cinereous Tinamou9.mp3,1836804,True,44100,2,3374797,76.52600907029479,MP3,MPEG_LAYER_III,7e05aec2d1a8d466fcc9a6fcb1842230da46f1465c9c8c2c6e8d522eff8b4563
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey10.mp3,Collared Brushturkey_sound\Collared Brushturkey10.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey10.mp3,992162,True,44100,2,1916366,43.455011337868484,MP3,MPEG_LAYER_III,98d2c78ee2f46264d83a40b32a548ad184842870ed41e709e1d98a1249d94b3d
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey11.mp3,Collared Brushturkey_sound\Collared Brushturkey11.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey11.mp3,992162,True,44100,2,1916366,43.455011337868484,MP3,MPEG_LAYER_III,98d2c78ee2f46264d83a40b32a548ad184842870ed41e709e1d98a1249d94b3d
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey12.mp3,Collared Brushturkey_sound\Collared Brushturkey12.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey12.mp3,992162,True,44100,2,1916366,43.455011337868484,MP3,MPEG_LAYER_III,98d2c78ee2f46264d83a40b32a548ad184842870ed41e709e1d98a1249d94b3d
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey13.mp3,Collared Brushturkey_sound\Collared Brushturkey13.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey13.mp3,2172900,True,44100,2,2395388,54.31718820861678,MP3,MPEG_LAYER_III,120ac5095fc39ce1a86f525f11f43c6eb7ef31317efd5f2ed30bca031e306f9e
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey14.mp3,Collared Brushturkey_sound\Collared Brushturkey14.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey14.mp3,3314959,True,44100,2,3654385,82.86587301587302,MP3,MPEG_LAYER_III,01c0aaf2aa3fb0f3adc73b416cee7806e0988b6186b46d5f991414fab8930d3b
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey15.mp3,Collared Brushturkey_sound\Collared Brushturkey15.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey15.mp3,3314959,True,44100,2,3654385,82.86587301587302,MP3,MPEG_LAYER_III,01c0aaf2aa3fb0f3adc73b416cee7806e0988b6186b46d5f991414fab8930d3b
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey16.mp3,Collared Brushturkey_sound\Collared Brushturkey16.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey16.mp3,3314959,True,44100,2,3654385,82.86587301587302,MP3,MPEG_LAYER_III,01c0aaf2aa3fb0f3adc73b416cee7806e0988b6186b46d5f991414fab8930d3b
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey17.mp3,Collared Brushturkey_sound\Collared Brushturkey17.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey17.mp3,3314959,True,44100,2,3654385,82.86587301587302,MP3,MPEG_LAYER_III,01c0aaf2aa3fb0f3adc73b416cee7806e0988b6186b46d5f991414fab8930d3b
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey18.mp3,Collared Brushturkey_sound\Collared Brushturkey18.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey18.mp3,3314959,True,44100,2,3654385,82.86587301587302,MP3,MPEG_LAYER_III,01c0aaf2aa3fb0f3adc73b416cee7806e0988b6186b46d5f991414fab8930d3b
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey19.mp3,Collared Brushturkey_sound\Collared Brushturkey19.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey19.mp3,2637889,True,44100,2,2907988,65.9407709750567,MP3,MPEG_LAYER_III,8a5d025379940f69add39a411704fa8a5ea893a450e7193c27828c33de24a378
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey2.mp3,Collared Brushturkey_sound\Collared Brushturkey2.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey2.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey20.mp3,Collared Brushturkey_sound\Collared Brushturkey20.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey20.mp3,2637889,True,44100,2,2907988,65.9407709750567,MP3,MPEG_LAYER_III,8a5d025379940f69add39a411704fa8a5ea893a450e7193c27828c33de24a378
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey21.mp3,Collared Brushturkey_sound\Collared Brushturkey21.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey21.mp3,2637889,True,44100,2,2907988,65.9407709750567,MP3,MPEG_LAYER_III,8a5d025379940f69add39a411704fa8a5ea893a450e7193c27828c33de24a378
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey3.mp3,Collared Brushturkey_sound\Collared Brushturkey3.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey3.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey4.mp3,Collared Brushturkey_sound\Collared Brushturkey4.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey4.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey5.mp3,Collared Brushturkey_sound\Collared Brushturkey5.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey5.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey6.mp3,Collared Brushturkey_sound\Collared Brushturkey6.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey6.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey7.mp3,Collared Brushturkey_sound\Collared Brushturkey7.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey7.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey8.mp3,Collared Brushturkey_sound\Collared Brushturkey8.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey8.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Collared Brushturkey_sound\Collared Brushturkey9.mp3,Collared Brushturkey_sound\Collared Brushturkey9.mp3,Collared Brushturkey_sound,Collared Brushturkey,Collared Brushturkey9.mp3,1745553,True,44100,2,1924284,43.63455782312925,MP3,MPEG_LAYER_III,23a6bacb534b310acb337d10033cf88034ea7387fb9d20c27302fe5318bd4f3c
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca10.mp3,Colombian Chachalaca_sound\Colombian Chachalaca10.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca10.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca11.mp3,Colombian Chachalaca_sound\Colombian Chachalaca11.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca11.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca12.mp3,Colombian Chachalaca_sound\Colombian Chachalaca12.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca12.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca13.mp3,Colombian Chachalaca_sound\Colombian Chachalaca13.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca13.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca14.mp3,Colombian Chachalaca_sound\Colombian Chachalaca14.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca14.mp3,1328003,True,44100,2,3659950,82.9920634920635,MP3,MPEG_LAYER_III,e4327012788c5ae7d266bd33189830455af7fafe178332d4b77590258ee18f6c
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca15.mp3,Colombian Chachalaca_sound\Colombian Chachalaca15.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca15.mp3,2054457,True,44100,2,5662044,128.39102040816326,MP3,MPEG_LAYER_III,4e9aba395fb292e174e920487e96cfaefa6f473cc6beee0c58c42681dbaefff4
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca16.mp3,Colombian Chachalaca_sound\Colombian Chachalaca16.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca16.mp3,3323769,True,44100,2,6106829,138.47684807256235,MP3,MPEG_LAYER_III,18e9ee03777443d4d178bad556e64386c608ec821e222e8772d2bb5849883283
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca17.mp3,Colombian Chachalaca_sound\Colombian Chachalaca17.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca17.mp3,3323769,True,44100,2,6106829,138.47684807256235,MP3,MPEG_LAYER_III,18e9ee03777443d4d178bad556e64386c608ec821e222e8772d2bb5849883283
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca18.mp3,Colombian Chachalaca_sound\Colombian Chachalaca18.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca18.mp3,3323769,True,44100,2,6106829,138.47684807256235,MP3,MPEG_LAYER_III,18e9ee03777443d4d178bad556e64386c608ec821e222e8772d2bb5849883283
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca19.mp3,Colombian Chachalaca_sound\Colombian Chachalaca19.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca19.mp3,3323769,True,44100,2,6106829,138.47684807256235,MP3,MPEG_LAYER_III,18e9ee03777443d4d178bad556e64386c608ec821e222e8772d2bb5849883283
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca2.mp3,Colombian Chachalaca_sound\Colombian Chachalaca2.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca2.mp3,211860,True,48000,1,869802,18.120875,MP3,MPEG_LAYER_III,2b68d5adbcf795b68aa5a74aa907de7262399d5e4cc1eb4deca841fc56373d6f
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca20.mp3,Colombian Chachalaca_sound\Colombian Chachalaca20.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca20.mp3,3323769,True,44100,2,6106829,138.47684807256235,MP3,MPEG_LAYER_III,18e9ee03777443d4d178bad556e64386c608ec821e222e8772d2bb5849883283
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca21.mp3,Colombian Chachalaca_sound\Colombian Chachalaca21.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca21.mp3,184351,True,48000,2,553053,11.5219375,MP3,MPEG_LAYER_III,8c177cdef69476c05fcf2b6221063d6ccd6c0408189103ef3a9bd7231ca6f017
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca22.mp3,Colombian Chachalaca_sound\Colombian Chachalaca22.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca22.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca23.mp3,Colombian Chachalaca_sound\Colombian Chachalaca23.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca23.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca24.mp3,Colombian Chachalaca_sound\Colombian Chachalaca24.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca24.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca25.mp3,Colombian Chachalaca_sound\Colombian Chachalaca25.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca25.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca26.mp3,Colombian Chachalaca_sound\Colombian Chachalaca26.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca26.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca27.mp3,Colombian Chachalaca_sound\Colombian Chachalaca27.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca27.mp3,183583,True,48000,2,550749,11.4739375,MP3,MPEG_LAYER_III,0e2a11c5b88f398665b7ff214f71220b56f8497daef98c31fe6bccb9eb862e68
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca28.mp3,Colombian Chachalaca_sound\Colombian Chachalaca28.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca28.mp3,636478,True,44100,2,1171046,26.554331065759637,MP3,MPEG_LAYER_III,2df31adbac79672d17789fab0289b701c8b48162c432b3ff45464744211a54ef
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca29.mp3,Colombian Chachalaca_sound\Colombian Chachalaca29.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca29.mp3,359786,True,44100,2,661862,15.008208616780045,MP3,MPEG_LAYER_III,83ca4f79d0fc77f9d7ad6e96cf7c35434855cf3094b428b183ca2f7d2b1b8b2b
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca3.mp3,Colombian Chachalaca_sound\Colombian Chachalaca3.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca3.mp3,211860,True,48000,1,869802,18.120875,MP3,MPEG_LAYER_III,2b68d5adbcf795b68aa5a74aa907de7262399d5e4cc1eb4deca841fc56373d6f
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca30.mp3,Colombian Chachalaca_sound\Colombian Chachalaca30.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca30.mp3,546334,True,44100,2,1005158,22.792698412698414,MP3,MPEG_LAYER_III,3750bb13cde14347257e6bf0385e5514a7edef46c34d0cd377ea668833a92fa9
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca31.mp3,Colombian Chachalaca_sound\Colombian Chachalaca31.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca31.mp3,546334,True,44100,2,1005158,22.792698412698414,MP3,MPEG_LAYER_III,3750bb13cde14347257e6bf0385e5514a7edef46c34d0cd377ea668833a92fa9
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca4.mp3,Colombian Chachalaca_sound\Colombian Chachalaca4.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca4.mp3,327523,True,44100,2,588941,13.354671201814059,MP3,MPEG_LAYER_III,a13b392803a05009831522487d6171e7e8293adbe24c5d92387ee2879f373cad
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca5.mp3,Colombian Chachalaca_sound\Colombian Chachalaca5.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca5.mp3,327523,True,44100,2,588941,13.354671201814059,MP3,MPEG_LAYER_III,a13b392803a05009831522487d6171e7e8293adbe24c5d92387ee2879f373cad
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca6.mp3,Colombian Chachalaca_sound\Colombian Chachalaca6.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca6.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca7.mp3,Colombian Chachalaca_sound\Colombian Chachalaca7.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca7.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca8.mp3,Colombian Chachalaca_sound\Colombian Chachalaca8.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca8.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Colombian Chachalaca_sound\Colombian Chachalaca9.mp3,Colombian Chachalaca_sound\Colombian Chachalaca9.mp3,Colombian Chachalaca_sound,Colombian Chachalaca,Colombian Chachalaca9.mp3,1263825,True,44100,2,1385695,31.421655328798185,MP3,MPEG_LAYER_III,d12aec92727645ba4ea7fac760890deefbfc486a9aec7c77eea8762823127790
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich2.mp3,Common Ostrich_sound\Common Ostrich2.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich2.mp3,2147552,True,48000,2,2577062,53.68879166666667,MP3,MPEG_LAYER_III,46e61c048d4ad2fc9ba03f1f49c1bd969a83ecda01946dbbac6508eaf1d9a045
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich3.mp3,Common Ostrich_sound\Common Ostrich3.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich3.mp3,1074550,True,48000,2,1289306,26.860541666666666,MP3,MPEG_LAYER_III,a36cbf4a6e532367963a1927d6a2080cbfdb26ddd08b6605da5dd25308736bba
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich4.mp3,Common Ostrich_sound\Common Ostrich4.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich4.mp3,191412,True,48000,2,229540,4.7820833333333335,MP3,MPEG_LAYER_III,998668c3d09ac24c17db4245d74bd5e93a4486fdc27148dfbd8afed9b138e2e6
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich5.mp3,Common Ostrich_sound\Common Ostrich5.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich5.mp3,193156,True,44100,2,532334,12.071065759637188,MP3,MPEG_LAYER_III,31d7bb2242a8781e496ae5bee0fa13f914d2af1931b95b1e05ec53365f182d96
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich6.mp3,Common Ostrich_sound\Common Ostrich6.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich6.mp3,4306611,True,44100,2,4739072,107.46195011337869,MP3,MPEG_LAYER_III,32be3ad327931ccf8f3c6c95a4a92b8654dac26348a59ce0e3ac82f7aa97c136
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich7.mp3,Common Ostrich_sound\Common Ostrich7.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich7.mp3,135860,True,44100,1,513765,11.65,MP3,MPEG_LAYER_III,f73515e76ce8ada8eb6fa076f3cba51da9db0d7250528bb2bcb6f5a05c14156b
D:\other\Bird\Dataset\CC0\Common Ostrich_sound\Common Ostrich8.mp3,Common Ostrich_sound\Common Ostrich8.mp3,Common Ostrich_sound,Common Ostrich,Common Ostrich8.mp3,194054,True,48000,2,453503,9.447979166666666,MP3,MPEG_LAYER_III,a4755638d32ca3de55f29ea110b1d784a42bc3b23bd62052fba4f10fd56594be
D:\other\Bird\Dataset\CC0\Crested Guan_sound\Crested Guan10.mp3,Crested Guan_sound\Crested Guan10.mp3,Crested Guan_sound,Crested Guan,Crested Guan10.mp3,909433,True,44100,1,3126218,70.88929705215419,MP3,MPEG_LAYER_III,4c092d4042439d8a6f3be44edcb44c3bddb18e4947db6b5c0b440638eef2fe4b
